,word,counts,indicatesDisease
8148,ordetediov,1,False
8149,uncharacteristically,1,False
8150,turb,1,False
8151,spent,1,False
8152,cpc,1,False
8153,nonsmall,1,False
8154,immunoevauation,1,False
8155,cominiciyt,1,False
8156,immunoevaluation,1,False
8157,straddles,1,False
8158,dot,2,False
8159,risulis,1,False
8160,immunostainino,1,False
8161,aliomas,1,False
8162,heta,1,False
8163,aggressíveness,1,False
8164,associations,1,False
8165,pathways,2,False
8166,inmmunohistochemical,1,False
8167,numavone,1,False
8168,mical,1,False
8169,inmunolistochemical,1,False
8170,aken,1,False
8171,bilatral,1,False
8172,attacned,1,False
8173,talloplan,1,False
8174,tebrile,1,False
8175,patie,1,False
8176,fibrolds,1,False
8177,difficutt,1,False
8178,intraperitoneal,1,False
8179,ivb,1,False
8180,cilinical,2,False
8181,tie,2,False
8182,sente,1,False
8183,iktop,1,False
8184,pleomorph,1,False
8185,pleomorphy,1,False
8186,multifoci,1,False
8187,patholugist,1,False
8188,intraoarta,1,False
8189,transistional,1,False
8190,bruise,1,False
8191,clots,1,False
8192,thone,1,False
8193,tax,1,False
8194,contizued,1,False
8195,yellon,1,False
8196,dbx,1,False
8197,distances,1,False
8198,citokeratin,1,False
8199,ivav,1,False
8200,hemorrhaglc,1,False
8201,thetissue,1,False
8202,rteriolonephrosclerosis,1,False
8203,radiology,1,False
8204,postmenopausal,2,False
8205,favoring,1,False
8206,sub,1,False
8207,vrosine,1,False
8208,recept,1,False
8209,differenti,1,False
8210,ness,1,False
8211,inhibitr,1,False
8212,ing,1,False
8213,itation,1,False
8214,noni,1,False
8215,muta,1,False
8216,progress,1,False
8217,burse,1,False
8218,ince,1,False
8219,jit,1,False
8220,tility,1,False
8221,fi,1,False
8222,effusion,1,False
8223,meso,2,False
8224,noti,1,False
8225,patier,1,False
8226,produce,1,False
8227,appoir,1,False
8228,presar,1,False
8229,treati,1,False
8230,chi,1,False
8231,wi,1,False
8232,recipient,1,False
8233,reliance,1,False
8234,recieved,1,False
8235,notify,1,False
8236,menthelial,1,False
8237,nus,1,False
8238,ureterovesicular,1,False
8239,ductopenia,1,False
8240,obtaining,1,False
8241,helpful,1,False
8242,pbc,1,False
8243,sarcoidosis,1,False
8244,bivalve,1,False
8245,wires,1,False
8246,radiologist,1,False
8247,radiological,1,False
8248,continuation,3,False
8249,rich,1,False
8250,surgici,1,False
8251,studs,1,False
8252,amber,1,False
8253,ductules,1,False
8254,pagetoid,1,False
8255,mixtum,1,False
8256,atible,1,False
8257,agm,1,False
8258,enumerate,1,False
8259,concurrence,1,False
8260,accessior,1,False
8261,retroperitoneuma,1,False
8262,liposarcona,1,False
8263,kalignant,1,False
8264,differenitated,1,False
8265,estinate,1,False
8266,biphasic,1,False
8267,sharply,1,False
8268,lipomatous,1,False
8269,continent,1,False
8270,ocy,1,False
8271,exploration,1,False
8272,pathologyreport,1,False
8273,cancidate,1,False
8274,prostato,1,False
8275,broadly,1,False
8276,critical,1,False
8277,procuremen,1,False
8278,conf,1,False
8279,ce,2,False
8280,procimal,1,False
8281,andesopflagus,1,False
8282,fungi,1,False
8283,zn,1,False
8284,pleo,1,False
8285,immedial,1,False
8286,microsco,1,False
8287,diagnosi,1,False
8288,pic,1,False
8289,descripti,1,False
8290,sphincter,1,False
8291,oddi,1,False
8292,circularly,1,False
8293,legible,1,False
8294,dermatopathological,1,False
8295,nami,1,False
8296,purplish,1,False
8297,gliofibrilogenesis,1,False
8298,neovascularization,1,False
8299,glomerular,1,False
8300,opinion,1,False
8301,fibromatoses,1,False
8302,patchily,1,False
8303,blind,2,False
8304,subclassification,1,False
8305,liquid,1,False
8306,bass,1,False
8307,propagations,1,False
8308,lymphangiosis,1,False
8309,mesenterica,1,False
8310,continuitatem,1,False
8311,mit,1,False
8312,gall,1,False
8313,transcapsular,2,False
8314,triaditis,1,False
8315,peliosis,1,False
8316,relieve,1,False
8317,okg,1,False
8318,addéndüm,1,False
8319,florescence,1,False
8320,pleurisy,1,False
8321,haemorrhage,1,False
8322,onigodendrogitoma,1,False
8323,prevesicular,1,False
8324,extensión,2,False
8325,rodes,1,False
8326,hi,1,False
8327,gmt,1,False
8328,sectión,1,False
8329,vallecula,1,False
8330,papulations,1,False
8331,infragiottic,1,False
8332,reportert,1,False
8333,delemned,1,False
8334,palhology,1,False
8335,medicina,1,False
8336,cleares,1,False
8337,drng,1,False
8338,anastomatosis,1,False
8339,eventually,1,False
8340,went,1,False
8341,fiducial,1,False
8342,shift,1,False
8343,carcinosis,1,False
8344,thé,1,False
8345,urothellal,1,False
8346,giving,1,False
8347,lacks,1,False
8348,nuclel,1,False
8349,hallmark,1,False
8350,interesting,1,False
8351,triad,1,False
8352,myomas,2,False
8353,thecosis,2,False
8354,dermoid,1,False
8355,intimately,1,False
8356,absolutely,1,False
8357,collagenized,1,False
8358,seromucinous,1,False
8359,combinations,1,False
8360,changee,1,False
8361,oo,1,False
8362,rathologist,1,False
8363,radiodense,1,False
8364,ctronic,1,False
8365,presert,1,False
8366,descriptore,1,False
8367,spectific,1,False
8368,immunohistochemidelt,1,False
8369,exemined,2,False
8370,preperation,1,False
8371,nipplé,1,False
8372,submitte,1,False
8373,extention,2,False
8374,periprosthetic,1,False
8375,perl,1,False
8376,compromises,1,False
8377,pericardia,1,False
8378,progkam,1,False
8379,ription,1,False
8380,forme,1,False
8381,shado,1,False
8382,natural,1,False
8383,ba,1,False
8384,chambe,1,False
8385,temperature,1,False
8386,disorganization,1,False
8387,atpyia,1,False
8388,indications,1,False
8389,endoietrioid,1,False
8390,adenocarcinona,1,False
8391,kaxinux,1,False
8392,myometriuk,1,False
8393,anoiolypeatic,1,False
8394,tubea,1,False
8395,grosely,1,False
8396,grosaly,2,False
8397,swirling,1,False
8398,hvasion,1,False
8399,shorts,1,False
8400,conclusions,1,False
8401,appraisal,1,False
8402,issuer,1,False
8403,sparing,1,False
8404,ixicumentation,1,False
8405,avity,1,False
8406,infundibulopelvic,2,False
8407,obturaror,2,False
8408,rhabdomyoblasts,1,False
8409,subtypes,1,False
8410,squamqus,1,False
8411,túmor,1,False
8412,fibromas,1,False
8413,prece,1,False
8414,noncrepitant,1,False
8415,ulcerate,1,False
8416,bronchiole,1,False
8417,toilet,1,False
8418,ganglia,1,False
8419,toc,1,False
8420,vasculopathy,1,False
8421,thrombosis,1,False
8422,pcrs,1,False
8423,reproduce,1,False
8424,housekeeping,1,False
8425,telepathology,1,False
8426,temporäl,1,False
8427,dots,1,False
8428,masson,1,False
8429,trich,1,False
8430,pannus,1,False
8431,cno,2,False
8432,keratoses,1,False
8433,lentigines,1,False
8434,ear,1,False
8435,keratotic,1,False
8436,superoanterior,1,False
8437,inferoanterior,1,False
8438,birtr,1,False
8439,rn,1,False
8440,solidified,1,False
8441,flakes,1,False
8442,ecchymosis,1,False
8443,carçinoma,1,False
8444,invasívum,1,False
8445,attempt,1,False
8446,subpyloric,1,False
8447,locumentation,1,False
8448,phecchromocytoma,1,False
8449,tremors,1,False
8450,corfidenrial,1,False
8451,pacient,1,False
8452,discostion,1,False
8453,die,1,False
8454,confidenzial,1,False
8455,parient,1,False
8456,unaminonea,1,False
8457,diadosure,1,False
8458,prohibated,1,False
8459,faderal,1,False
8460,ade,1,False
8461,files,1,False
8462,offered,1,False
8463,senally,1,False
8464,cystir,1,False
8465,eurface,1,False
8466,great,2,False
8467,dage,1,False
8468,coft,1,False
8469,tincue,1,False
8470,taking,1,False
8471,mineral,1,False
8472,afternoon,1,False
8473,reading,1,False
8474,permeate,1,False
8475,dentate,1,False
8476,preformed,1,False
8477,effaces,1,False
8478,justify,1,False
8479,hydronephrosis,1,False
8480,surgic,1,False
8481,nu,2,False
8482,squamotransitional,1,False
8483,frimbriated,1,False
8484,endometrioio,1,False
8485,fungus,1,False
8486,bronchovascular,1,False
8487,bullous,2,False
8488,scrape,1,False
8489,twe,1,False
8490,tening,1,False
8491,sa,1,False
8492,reparative,1,False
8493,finab,1,False
8494,qa,1,False
8495,agreement,1,False
8496,alidee,1,False
8497,diagnostician,1,False
8498,tubulornpillare,1,False
8499,muscularispropriac,1,False
8500,adipos,1,False
8501,mesorecti,1,False
8502,lymplionodulitis,1,False
8503,reaefi,1,False
8504,xxi,1,False
8505,tubulopapilare,1,False
8506,recti,1,False
8507,postinflammatory,1,False
8508,haloes,1,False
8509,uncommon,1,False
8510,nultiple,1,False
8511,neopl,1,False
8512,dl,1,False
8513,jms,1,False
8514,hyperpharyngeal,1,False
8515,yy,1,False
8516,vening,1,False
8517,ligamentous,1,False
8518,amounting,1,False
8519,agglomerates,1,False
8520,impossible,1,False
8521,walle,1,False
8522,pp,1,False
8523,qq,1,False
8524,rr,1,False
8525,uu,1,False
8526,vv,1,False
8527,ww,1,False
8528,sever,1,False
8529,embedde,1,False
8530,granulosa,1,False
8531,wait,1,False
8532,nogenic,1,False
8533,soation,1,False
8534,witl,1,False
8535,endomyometriosis,1,False
8536,intracytoplasmic,2,False
8537,droplets,1,False
8538,follocular,1,False
8539,warrants,1,False
8540,perivenular,1,False
8541,probáble,1,False
8542,adipost,1,False
8543,occlusive,1,False
8544,lymphocyticreaction,1,False
8545,perisplenic,1,False
8546,psoas,1,False
8547,stations,1,False
8548,invloving,1,False
8549,tv,1,False
8550,nndate,1,False
8551,tram,1,False
8552,progesteronie,1,False
8553,borderlinis,1,False
8554,devaloned,1,False
8555,adinistration,1,False
8556,finat,1,False
8557,simulating,2,False
8558,raising,1,False
8559,wnt,1,False
8560,activation,1,False
8561,raise,1,False
8562,cortisol,1,False
8563,ne,1,False
8564,amacr,1,False
8565,microns,2,False
8566,equals,2,False
8567,resectioned,1,False
8568,mess,1,False
8569,chordoma,1,False
8570,suprahiler,1,False
8571,interaortacavel,1,False
8572,adrena,1,False
8573,anterlorly,1,False
8574,interaortecaval,1,False
8575,interaortaceval,1,False
8576,hg,1,False
8577,invloved,1,False
8578,pris,1,False
8579,pmh,1,False
8580,hemisphere,1,False
8581,od,2,False
8582,nin,1,False
8583,intraopers,1,False
8584,frankly,1,False
8585,ki,1,False
8586,anus,1,False
8587,hemorrhoid,1,False
8588,revious,1,False
8589,adenocarinoma,1,False
8590,prominently,1,False
8591,rugated,1,False
8592,tumer,2,False
8593,deepr,1,False
8594,formalir,1,False
8595,spm,1,False
8596,muscutaris,1,False
8597,nooes,1,False
8598,peen,1,False
8599,administrative,1,False
8600,prolapsed,1,False
8601,appointment,1,False
8602,curettings,1,False
8603,breakdown,1,False
8604,tevel,1,False
8605,transg,1,False
8606,lottic,1,False
8607,sectional,1,False
8608,pathologyrepor,1,False
8609,differenttiated,1,False
8610,patf,1,False
8611,olog,1,False
8612,paraganglion,1,False
8613,immunohsitology,1,False
8614,parous,1,False
8615,congruent,1,False
8616,lobulation,1,False
8617,patholocyrepori,1,False
8618,wuid,1,False
8619,notifiedor,1,False
8620,sce,1,False
8621,intramurally,1,False
8622,subserosally,1,False
8623,caricnoma,2,False
8624,tistory,1,False
8625,bot,1,False
8626,testi,1,False
8627,osseous,2,False
8628,fibro,1,False
8629,caldesmon,1,False
8630,laboratorv,1,False
8631,followa,1,False
8632,tient,1,False
8633,bigneu,1,False
8634,skininferior,1,False
8635,cct,1,False
8636,stabs,1,False
8637,spring,1,False
8638,siab,1,False
8639,formatin,1,False
8640,aya,1,False
8641,chanels,1,False
8642,unrmarkable,1,False
8643,pf,2,False
8644,detail,2,False
8645,rigrt,1,False
8646,predcainately,1,False
8647,againat,1,False
8648,resolts,1,False
8649,addenum,1,False
8650,iatraoperative,1,False
8651,hagin,1,False
8652,autant,1,False
8653,botil,1,False
8654,aus,1,False
8655,fsp,1,False
8656,adeno,2,False
8657,lir,1,False
8658,purposed,1,False
8659,llr,1,False
8660,négative,1,False
8661,cholangiocarcinóma,1,False
8662,márgin,1,False
8663,intrahopatic,1,False
8664,sighificant,1,False
8665,duat,1,False
8666,bionsy,1,False
8667,thore,1,False
8668,crumbles,1,False
8669,items,1,False
8670,receint,1,False
8671,indefinite,1,False
8672,cholangitis,1,False
8673,occlusion,1,False
8674,tracheoesophageal,1,False
8675,adero,1,False
8676,ivos,1,False
8677,vss,1,False
8678,nuerson,1,False
8679,pergastric,1,False
8680,superficialis,1,False
8681,teale,1,False
8682,mat,1,False
8683,micron,1,False
8684,tology,1,False
8685,istry,1,False
8686,rer,1,False
8687,vol,1,False
8688,turer,1,False
8689,soecimen,1,False
8690,leicmyomas,1,False
8691,acypical,1,False
8692,photegraphs,1,False
8693,cubes,1,False
8694,hystereccomy,1,False
8695,cz,1,False
8696,meamurements,1,False
8697,grans,1,False
8698,cube,1,False
8699,garaovarian,1,False
8700,smocth,1,False
8701,floating,1,False
8702,micauscopic,1,False
8703,plecmorphic,1,False
8704,zhow,1,False
8705,plecmorphism,1,False
8706,smsa,1,False
8707,addl,1,False
8708,cests,1,False
8709,acminintration,1,False
8710,ouid,1,False
8711,cfl,1,False
8712,kr,1,False
8713,inal,1,False
8714,tanwhite,1,False
8715,endometriotic,1,False
8716,hough,1,False
8717,slooten,1,False
8718,spleinc,1,False
8719,steel,1,False
8720,deferential,1,False
8721,arisen,1,False
8722,residues,1,False
8723,illc,1,False
8724,suspect,2,False
8725,clinician,1,False
8726,acanthosis,1,False
8727,sixty,1,False
8728,pasitive,1,False
8729,hign,1,False
8730,oncocytosis,1,False
8731,pagative,1,False
8732,correlations,1,False
8733,junctional,1,False
8734,lichen,1,False
8735,planus,1,False
8736,scca,1,False
8737,hed,1,False
8738,papilla,1,False
8739,decalcifications,1,False
8740,billing,1,False
8741,evaluations,1,False
8742,panatrate,1,False
8743,yo,1,False
8744,agf,1,False
8745,whe,1,False
8746,leomorphic,1,False
8747,ocally,1,False
8748,attenuing,1,False
8749,dometrial,1,False
8750,bronchoscopy,1,False
8751,lavage,1,False
8752,video,1,False
8753,fiducials,1,False
8754,rart,1,False
8755,lympf,1,False
8756,nflammatory,1,False
8757,holdover,1,False
8758,xxxx,2,False
8759,measrues,1,False
8760,steiner,2,False
8761,edmondson,2,False
8762,giv,1,False
8763,dxstic,1,False
8764,fetoprotein,1,False
8765,addcndum,1,False
8766,mistory,1,False
8767,intraprocedural,1,False
8768,miscellaneous,1,False
8769,descriptio,1,False
8770,subtly,1,False
8771,believed,1,False
8772,encompassing,1,False
8773,unexpected,1,False
8774,unequivocally,1,False
8775,rosenthal,1,False
8776,approachs,1,False
8777,largynx,1,False
8778,tongu,1,False
8779,marign,1,False
8780,porcelain,1,False
8781,crowns,1,False
8782,aistory,1,False
8783,gerola,1,False
8784,altached,1,False
8785,creared,1,False
8786,fooa,1,False
8787,urug,1,False
8788,tum,1,False
8789,proval,1,False
8790,morgangi,1,False
8791,koilocytic,1,False
8792,typed,1,False
8793,wiht,1,False
8794,intrinsic,1,False
8795,posteriorially,1,False
8796,anteriorially,1,False
8797,continuad,1,False
8798,andag,1,False
8799,gynecoloay,1,False
8800,passent,1,False
8801,endosalpigiosis,1,False
8802,agnoels,1,False
8803,fron,1,False
8804,ulerus,1,False
8805,len,1,False
8806,mar,1,False
8807,lile,1,False
8808,xxxxxxxxxxx,1,False
8809,microsoft,1,False
8810,word,1,False
8811,tool,1,False
8812,embolized,1,False
8813,micrescopic,1,False
8814,weighted,1,False
8815,immunohistochemisty,1,False
8816,collecteu,1,False
8817,mrni,1,False
8818,patic,1,False
8819,pathologyic,1,False
8820,performedising,1,False
8821,sulcal,1,False
8822,judge,1,False
8823,traumatic,1,False
8824,spindly,1,False
8825,favours,1,False
8826,unofficial,1,False
8827,intt,1,False
8828,wee,1,False
8829,atupowtor,1,False
8830,notro,1,False
8831,thr,1,False
8832,pagr,1,False
8833,hematoxyli,1,False
8834,creating,1,False
8835,omscription,1,False
8836,abx,1,False
8837,ebx,1,False
8838,fbx,1,False
8839,gbx,1,False
8840,hbx,1,False
8841,spanned,1,False
8842,multtfocal,1,False
8843,howing,1,False
8844,neir,1,False
8845,demoplastic,1,False
8846,proceuure,1,False
8847,leck,1,False
8848,chop,1,False
8849,nr,1,False
8850,moderrately,1,False
8851,nucleioli,1,False
8852,flexible,1,False
8853,dhromosome,1,False
8854,viscera,1,False
8855,angiol,1,False
8856,ymphatic,1,False
8857,squamo,1,False
8858,broncholitis,1,False
8859,idehtified,1,False
8860,entirelly,1,False
8861,kas,1,False
8862,righ,2,False
8863,transplantation,1,False
8864,sheaths,1,False
8865,punch,1,False
8866,initiated,1,False
8867,immunohistological,1,False
8868,relating,1,False
8869,problem,1,False
8870,fluorescent,1,False
8871,nomenclature,1,False
8872,gltscr,1,False
8873,counterstained,1,False
8874,dapi,1,False
8875,affect,1,False
8876,diaguosis,1,False
8877,retain,1,False
8878,upto,1,False
8879,lymh,1,False
8880,ductation,1,False
8881,skull,2,False
8882,trisection,1,False
8883,periampullary,1,False
8884,diminishing,1,False
8885,removing,1,False
8886,lyinph,1,False
8887,prepa,1,False
8888,positve,1,False
8889,leviewed,1,False
8890,hepa,1,False
8891,surger,1,False
8892,render,1,False
8893,heparin,1,False
8894,cytospins,1,False
8895,psudopalisading,1,False
8896,oliogoastrocytoma,1,False
8897,anatomopathologic,1,False
8898,bicorneal,1,False
8899,crisscrossing,1,False
8900,beams,1,False
8901,compromising,1,False
8902,embolization,1,False
8903,dysfunctional,1,False
8904,metastasizing,1,False
8905,procureme,1,False
8906,metatatic,1,False
8907,arrow,1,False
8908,sq,1,False
8909,metatstatic,1,False
8910,mud,1,False
8911,coil,1,False
8912,nei,1,False
8913,degenerating,1,False
8914,polymorphonuclear,1,False
8915,nal,1,False
8916,enocarcinoma,1,False
8917,mensions,1,False
8918,jd,1,False
8919,snosis,1,False
8920,nooe,1,False
8921,ncgative,1,False
8922,onh,1,False
8923,sists,1,False
8924,onsists,1,False
8925,pecimen,1,False
8926,physicianunformation,1,False
8927,clinicalinformation,1,False
8928,recrived,1,False
8929,vulnerable,1,False
8930,lateralization,1,False
8931,judgment,1,False
8932,achieved,1,False
8933,xv,1,False
8934,marc,1,False
8935,inical,1,False
8936,mancing,1,False
8937,disposed,1,False
8938,ubiquitous,1,False
8939,rformed,1,False
8940,fibrilogenesis,1,False
8941,racemace,1,False
8942,carbonic,1,False
8943,anhydrase,1,False
8944,retrocholedochal,1,False
8945,fistula,2,False
8946,diverticulosis,2,False
8947,diverticulitis,1,False
8948,piriform,2,False
8949,epiglottic,2,False
8950,immunohistochemestry,1,False
8951,microfollicular,1,False
8952,broncial,1,False
8953,fullness,1,False
8954,tubulopapillary,1,False
8955,numbar,1,False
8956,examinad,1,False
8957,complation,1,False
8958,attachad,1,False
8959,ovarall,1,False
8960,inkad,1,False
8961,axtends,1,False
8962,impinges,1,False
8963,palvis,1,False
8964,uniloculated,1,False
8965,linad,1,False
8966,uppar,1,False
8967,yallow,1,False
8968,graatast,1,False
8969,represantative,1,False
8970,dat,1,False
8971,mpi,1,False
8972,intradermal,1,False
8973,differenatied,1,False
8974,encounte,1,False
8975,dictating,1,False
8976,author,1,False
8977,nonenhancing,1,False
8978,coupled,1,False
8979,ogy,1,False
8980,cellac,1,False
8981,touching,1,False
8982,dissecting,2,False
8983,defaute,1,False
8984,müllerian,1,False
8985,endometriold,1,False
8986,parameteria,1,False
8987,microcalcificatins,1,False
8988,qualifying,1,False
8989,rso,1,False
8990,bosselations,1,False
8991,discern,1,False
8992,spontaneous,1,False
8993,pneumothorax,1,False
8994,bears,1,False
8995,umblication,1,False
8996,perpenaicuiar,1,False
8997,suppy,1,False
8998,proprietary,1,False
8999,curls,1,False
9000,subgaleal,1,False
9001,cleaved,1,False
9002,specifics,1,False
9003,differentiating,1,False
9004,hemipalatectomy,1,False
9005,mucuos,1,False
9006,nephrectorny,1,False
9007,arteriosclerotic,1,False
9008,periapical,1,False
9009,peset,1,False
9010,tufted,1,False
9011,panc,1,False
9012,obstruct,1,False
9013,trauma,1,False
9014,similarities,1,False
9015,pnl,1,False
9016,reviewers,1,False
9017,parotidtissue,1,False
9018,take,1,False
9019,potion,1,False
9020,cirfcumferential,1,False
9021,bdr,1,False
9022,cdr,1,False
9023,erous,1,False
9024,anastamosis,1,False
9025,overv,1,False
9026,recection,1,False
9027,irt,1,False
9028,reflections,1,False
9029,sounds,1,False
9030,uterocervical,1,False
9031,tightly,1,False
9032,hepatorenal,1,False
9033,advential,1,False
9034,tast,1,False
9035,grado,1,False
9036,carci,1,False
9037,llysterectomy,1,False
9038,tinm,1,False
9039,serogal,1,False
9040,endometritis,1,False
9041,thes,1,False
9042,crn,1,False
9043,casselle,1,False
9044,iterus,1,False
9045,ssoud,1,False
9046,ai,1,False
9047,linitus,1,False
9048,identipied,1,False
9049,pnd,1,False
9050,circunference,1,False
9051,meanures,1,False
9052,amooth,1,False
9053,apans,1,False
9054,showa,1,False
9055,pericolio,1,False
9056,masa,1,False
9057,microbiology,1,False
9058,accossion,1,False
9059,hemipelvis,1,False
9060,misible,1,False
9061,stqif,1,False
9062,taker,1,False
9063,sterilely,1,False
9064,foil,1,False
9065,leu,1,False
9066,tak,1,False
9067,rel,1,False
9068,monut,1,False
9069,bex,1,False
9070,affix,1,False
9071,availabi,1,False
9072,dupli,1,False
9073,specity,1,False
9074,rozen,1,False
9075,crew,1,False
9076,réquest,1,False
9077,dmmunoperoxidaserep,1,False
9078,lr,1,False
9079,inmunostains,1,False
9080,issh,1,False
9081,bma,1,False
9082,qutk,1,False
9083,asreby,1,False
9084,asrelebv,1,False
9085,interfretation,1,False
9086,chrcle,1,False
9087,igg,1,False
9088,iga,1,False
9089,igm,1,False
9090,igd,1,False
9091,consisteut,1,False
9092,wifh,1,False
9093,hodgkin,1,False
9094,olassical,1,False
9095,typo,1,False
9096,indidate,1,False
9097,null,1,False
9098,mesovarian,1,False
9099,submittea,1,False
9100,sectionea,1,False
9101,rnth,1,False
9102,glanular,1,False
9103,andociated,1,False
9104,lobectomyo,1,False
9105,bulla,1,False
9106,ascociated,1,False
9107,fibrill,1,False
9108,prt,1,False
9109,isocitrate,1,False
9110,dehydrogenase,1,False
9111,anaysis,1,False
9112,stealth,1,False
9113,immunolabeling,1,False
9114,refs,2,False
9115,chemotherapeutic,1,False
9116,inst,1,False
9117,js,1,False
9118,oligoastrocytomas,1,False
9119,perry,1,False
9120,observations,1,False
9121,mimics,1,False
9122,biosci,1,False
9123,mcdonald,1,False
9124,intergroup,1,False
9125,lymphadenoectomy,1,False
9126,overlapping,1,False
9127,pseudoinclusions,1,False
9128,rates,1,False
9129,crizotinib,1,False
9130,agent,1,False
9131,conta,1,False
9132,summed,1,False
9133,vel,1,False
9134,notmittend,1,False
9135,lows,1,False
9136,diverticulis,1,False
9137,suffer,1,False
9138,episodes,1,False
9139,memory,1,False
9140,epigenetic,1,False
9141,mechanisms,2,False
9142,explain,1,False
9143,gradeiv,1,False
9144,pathulogi,1,False
9145,retori,1,False
9146,receit,1,False
9147,polyposis,1,False
9148,fap,1,False
9149,pyramida,1,False
9150,monocional,1,False
9151,michoscopic,1,False
9152,vegetative,1,False
9153,ephysiciak,1,False
9154,diagnosís,1,False
9155,datay,1,False
9156,ladder,1,False
9157,fecaliths,1,False
9158,wwith,1,False
9159,splenium,1,False
9160,callosum,1,False
9161,burr,1,False
9162,burrhole,1,False
9163,lost,2,False
9164,condiered,1,False
9165,caution,1,False
9166,understood,1,False
9167,immunohlstochemistry,2,False
9168,mote,1,False
9169,anabodies,1,False
9170,chrecally,1,False
9171,usejui,1,False
9172,staus,1,False
9173,formalive,1,False
9174,resultsure,1,False
9175,rand,1,False
9176,regative,1,False
9177,cattending,1,False
9178,kelo,1,False
9179,gcb,1,False
9180,hans,1,False
9181,abc,1,False
9182,enblock,1,False
9183,twisted,1,False
9184,kinked,1,False
9185,encircling,1,False
9186,tingible,1,False
9187,sky,1,False
9188,foxpl,1,False
9189,molecule,1,False
9190,tracks,1,False
9191,unicentric,1,False
9192,intraaxial,1,False
9193,abundance,1,False
9194,phagocytic,1,False
9195,cycling,1,False
9196,immunoresults,1,False
9197,ovnicion,1,False
9198,colitis,1,False
9199,msi,1,False
9200,behind,1,False
9201,sician,1,False
9202,battery,1,False
9203,categorize,1,False
9204,aspraying,1,False
9205,anthrocotic,1,False
9206,dilation,1,False
9207,seé,1,False
9208,histólogic,1,False
9209,pearl,1,False
9210,thymocytes,1,False
9211,myasthina,1,False
9212,gravis,1,False
9213,ora,1,False
9214,serrata,1,False
9215,pars,1,False
9216,plana,1,False
9217,orinted,1,False
9218,hsp,1,False
9219,chromogome,1,False
9220,rss,1,False
9221,tattoos,2,False
9222,femnle,1,False
9223,mn,1,False
9224,skim,1,False
9225,aaln,1,False
9226,carcinom,1,False
9227,erode,1,False
9228,eroding,1,False
9229,adjusent,1,False
9230,infc,1,False
9231,acca,1,False
9232,featores,1,False
9233,exhibie,1,False
9234,spidermal,1,False
9235,scain,1,False
9236,serve,1,False
9237,incernal,1,False
9238,immunchistochemistry,1,False
9239,noze,1,False
9240,overexpress,1,False
9241,oncoprocein,1,False
9242,lobk,1,False
9243,randered,1,False
9244,pexformed,1,False
9245,calla,1,False
9246,parcentage,1,False
9247,centromeres,1,False
9248,aneusomy,1,False
9249,segmentectony,1,False
9250,fisa,1,False
9251,zgfr,1,False
9252,chromosone,1,False
9253,pien,1,False
9254,epidezmal,1,False
9255,recepror,1,False
9256,thase,2,False
9257,designed,1,False
9258,decect,1,False
9259,hyhridization,1,False
9260,avaluation,1,False
9261,submitced,1,False
9262,recaived,1,False
9263,saction,1,False
9264,aggregace,1,False
9265,placad,1,False
9266,alvenlar,1,False
9267,che,1,False
9268,apecimens,1,False
9269,cycology,1,False
9270,fathology,1,False
9271,substicuted,1,False
9272,ogerative,1,False
9273,surgaon,1,False
9274,szgmentectomy,1,False
9275,diamerer,1,False
9276,invasione,1,False
9277,addicional,1,False
9278,pathclogic,1,False
9279,sea,1,False
9280,testa,1,False
9281,subk,1,False
9282,cella,1,False
9283,pancreatobiliary,1,False
9284,colonization,1,False
9285,concurring,1,False
9286,contidentiality,1,False
9287,egarding,1,False
9288,communicate,1,False
9289,similarity,1,False
9290,meeting,1,False
9291,specifications,1,False
9292,vhere,1,False
9293,ga,1,False
9294,responsiveness,1,False
9295,sensitizing,1,False
9296,infer,1,False
9297,nephreotomy,1,False
9298,extrathryoida,1,False
9299,sequestered,1,False
9300,alightly,1,False
9301,td,1,False
9302,informations,1,False
9303,cirrosis,1,False
9304,island,1,False
9305,macroscopical,1,False
9306,acceptance,1,False
9307,chromocenters,1,False
9308,resultri,1,False
9309,cpinted,1,False
9310,signate,1,False
9311,spot,1,False
9312,nical,1,False
9313,interpolar,1,False
9314,cytogene,1,False
9315,aberrations,1,False
9316,longest,1,False
9317,sanguineous,1,False
9318,compromised,2,False
9319,discrimination,1,False
9320,epiploon,1,False
9321,villous,1,False
9322,adneoma,1,False
9323,oligoastrocyoma,1,False
9324,pertes,1,False
9325,bubbly,1,False
9326,categorized,1,False
9327,intramuscular,2,False
9328,antenor,1,False
9329,postentor,1,False
9330,pockets,1,False
9331,cardial,1,False
9332,transsection,1,False
9333,fullicular,1,False
9334,thryoid,1,False
9335,aliues,1,False
9336,functional,1,False
9337,lla,1,False
9338,morbid,2,False
9339,obesity,2,False
9340,isolates,1,False
9341,lobule,1,False
9342,vicile,1,False
9343,fair,1,False
9344,discretely,1,False
9345,chondroid,1,False
9346,micronodules,1,False
9347,ld,1,False
9348,mychart,1,False
9349,panei,1,False
9350,physiciar,1,False
9351,ceil,1,False
9352,ginqival,1,False
9353,mandibolectomy,1,False
9354,lnode,1,False
9355,cribriforming,1,False
9356,htc,1,False
9357,hyperthecois,1,False
9358,ox,1,False
9359,curgical,1,False
9360,dehised,1,False
9361,onconal,1,False
9362,doudenum,1,False
9363,pvg,1,False
9364,vhl,1,False
